gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4034911792	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148677214	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.167362	-134.702691	31.0						2018-09-23T19:52:00	23	9	2018	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	148677214		Tracy	2023-02-13T07:19:03	CC_BY_NC_4_0	Tracy	Tracy			2023-03-29T14:25:59.026Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4034833925	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148490520	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.615301	-134.95292	15.0						2017-10-11T21:43:00	11	10	2017	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	148490520		Tracy	2023-02-11T02:44:40	CC_BY_NC_4_0	Tracy	Tracy			2023-03-29T14:10:59.284Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4034748198	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148676914	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.774082	-135.120837	36.0						2018-09-12T16:53:00	12	9	2018	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	148676914		Tracy	2023-02-13T07:06:41	CC_BY_NC_4_0	Tracy	Tracy			2023-03-29T14:25:57.921Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4022299174	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147049657	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766275	-135.138309	24.0						2023-01-21T13:14:01	21	1	2023	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	147049657		Cameron Eckert	2023-01-21T20:16:53	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:10:49.212Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4022163897	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146797771	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.763772	-135.131469	31.0						2023-01-17T17:22:51	17	1	2023	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	146797771		Cameron Eckert	2023-01-18T01:47:32	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:10:47.222Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4018309034	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146443852	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.717075	-135.059417	23.0						2023-01-12T17:20:52	12	1	2023	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	146443852		Cameron Eckert	2023-01-13T03:32:19	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:26:02.847Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4018146782	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146301504	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	54.019761	-128.665847	2397.0						2020-08-05T12:27:13	5	8	2020	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	146301504		annapunana	2023-01-10T23:37:26	CC_BY_NC_4_0	annapunana	annapunana			2023-03-29T14:26:06.627Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4018100825	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146307071	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.061601	-139.022705	4.0						2022-12-30T13:31:00	30	12	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	146307071		James Logan	2023-01-11T01:26:07	CC_BY_NC_4_0	James Logan	James Logan			2023-03-29T14:10:43.251Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4011858844	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145317252	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.720614	-135.051014							2022-12-27T17:16:12	27	12	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	145317252		Joseph Petch	2022-12-29T05:40:58	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:10:33.346Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4011694797	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145317234	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.724914	-135.066464							2022-12-27T18:23:47	27	12	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	145317234		Joseph Petch	2022-12-29T05:40:29	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:10:44.575Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4011667845	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145380831	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	61.605882	-133.083011	122.0						2022-09-02T13:59:00	2	9	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	145380831		Jacob Bowman	2022-12-29T22:50:33	CC_BY_NC_4_0	Paula Zybach	Paula Zybach			2023-03-29T14:10:36.802Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4011543219	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145671279	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.716899	-135.056545	24.0						2023-01-01T14:41:11	1	1	2023	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	145671279		Cameron Eckert	2023-01-02T15:53:16	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:10:45.688Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4011527225	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145609757	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.719758	-135.056975	33.0						2023-01-01T14:29:15	1	1	2023	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	145609757		Cameron Eckert	2023-01-01T21:35:10	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:25:55.699Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4006767244	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144696909	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766103	-135.138411	43.0						2022-12-19T15:54:19	19	12	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	144696909		Cameron Eckert	2022-12-20T00:10:36	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:10:43.262Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4006689883	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144449729	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	58.044524	-129.950371	61.0						2021-08-11T14:46:00	11	8	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	144449729		barbaraguderjahn	2022-12-16T01:14:10	CC_BY_NC_4_0	barbaraguderjahn	barbaraguderjahn			2023-03-29T14:10:36.249Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4006683103	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144613502	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	59.957778	-131.22725	4.0						2022-12-16T14:12:23	16	12	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	144613502		Tracy	2022-12-18T17:37:04	CC_BY_NC_4_0	Tracy	Tracy			2023-03-29T14:10:31.820Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4006567265	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144752808	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766133	-135.138244	4.0						2022-12-20T14:42:56	20	12	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	144752808		Cameron Eckert	2022-12-20T21:48:51	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:25:49.179Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3988641691	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/143321045	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.505924	-138.220162							2015-08-15T21:36:31	15	8	2015	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	143321045		Will Kuhn	2022-11-30T02:34:59	CC_BY_4_0	Will Kuhn	Will Kuhn			2023-03-29T14:10:27.527Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985877028	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142881117	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.937689	-131.100358	244.0						2016-09-06T12:27:00	6	9	2016	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	142881117		richmondbrian	2022-11-26T02:50:56	CC_BY_NC_4_0	richmondbrian	richmondbrian			2023-03-29T14:25:43.827Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985859473	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142398160	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	54.786697	-127.28897	977.0						2015-05-31T10:51:00	31	5	2015	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	142398160		Devin R. de Zwaan	2022-11-19T21:38:30	CC_BY_NC_4_0	Devin R. de Zwaan	Devin R. de Zwaan			2023-03-29T14:10:27.063Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966756091	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/141891602	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.765975	-135.1382	10.0						2022-11-13T08:06:48	13	11	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	141891602		Cameron Eckert	2022-11-13T15:08:27	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:10:03.998Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3966594191	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/141938536	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.050147	-138.91094	15.0						2022-11-09T14:18:00	9	11	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	141938536		James Logan	2022-11-13T23:19:25	CC_BY_NC_4_0	James Logan	James Logan			2023-03-29T14:25:49.005Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966580709	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/141511204	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.765903	-135.138305	12.0						2022-11-08T08:51:30	8	11	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	141511204		Cameron Eckert	2022-11-09T04:28:30	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:10:01.338Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966538668	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/141471922	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	66.779722	-136.341111							2022-07-08T13:07:45	8	7	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	141471922		Bruce Bennett	2022-11-13T01:13:59	CC_BY_NC_4_0	P. C. Langemeyer	P. C. Langemeyer			2023-03-29T14:10:17.219Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966395891	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/141673417	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.734813	-135.071564	24.0						2022-11-10T14:57:14	10	11	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	141673417		Cameron Eckert	2022-11-11T05:47:26	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:10:15.565Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3963643767	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140951299	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.060258	-128.692262	12.0						2022-11-01T18:08:47	1	11	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	140951299		Tracy	2022-11-03T05:47:27	CC_BY_NC_4_0	Tracy	Tracy			2023-03-29T14:10:04.407Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3963504238	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/141327307	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.722961	-135.055725	3.0						2022-11-06T17:56:59	6	11	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	141327307		ninalaflamme	2022-11-07T00:58:29	CC_BY_NC_4_0	ninalaflamme	ninalaflamme			2023-03-29T14:10:21.137Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3963369245	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/141346107	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.114005	-128.831683	1293.0						2022-11-06T15:51:50	6	11	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	141346107		Tracy	2022-11-07T05:20:08	CC_BY_NC_4_0	Tracy	Tracy			2023-03-29T14:25:41.121Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961036425	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140608431	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.167688	-134.710113	9.0						2022-10-30T16:31:11	30	10	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	140608431		Cameron Eckert	2022-10-31T02:53:23	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:25:33.135Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3947613492	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138837850	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766113	-135.138092	10.0						2022-10-14T08:53:50	14	10	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	138837850		Cameron Eckert	2022-10-15T13:50:20	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:25:40.457Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3947594853	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139116627	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	54.016864	-125.289467	12.0						2022-10-16T10:22:04	16	10	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	139116627		paul_sk11	2022-10-17T14:24:30	CC_BY_NC_4_0	paul_sk11	paul_sk11			2023-03-29T14:25:43.369Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3947444202	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139404403	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	54.235762	-125.772761	8.0						2022-10-03T17:30:00	3	10	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	139404403		rsealy	2022-10-20T06:40:07	CC_BY_NC_4_0	rsealy	rsealy			2023-03-29T14:25:35.304Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3947141494	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138837713	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766125	-135.138139	12.0						2022-10-13T18:13:27	13	10	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	138837713		Cameron Eckert	2022-10-15T13:48:53	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:25:27.658Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3947125432	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138785372	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.720131	-135.064881							2022-10-14T17:16:29	14	10	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	138785372		Joseph Petch	2022-10-15T01:17:52	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:25:34.131Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925425627	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138355210	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.623737	-135.142594	4.0						2022-10-10T15:12:06	10	10	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	138355210		Tracy	2022-10-11T05:12:37	CC_BY_NC_4_0	Tracy	Tracy			2023-03-29T14:09:51.252Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925089178	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137942971	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.720372	-135.064428							2022-10-07T19:00:38	7	10	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	137942971		Joseph Petch	2022-10-08T05:23:02	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:25:26.528Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925061030	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137829803	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.720311	-135.064333							2022-10-04T19:54:10	4	10	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	137829803		Joseph Petch	2022-10-07T04:47:43	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:25:30.897Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3923684454	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137349948	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.878583	-135.357153	372.0						2022-10-01T21:01:04	1	10	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	137349948		Sal	2022-10-02T23:17:44	CC_BY_NC_4_0	Sal	Sal			2023-03-29T14:25:30.057Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
